,id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure,HDI,LIFE_SAT,LIFE_SAT_NORM,LIFE_EXP,Numbeo_QoL,Numbeo_QoL_norm
49,50,AUT,2000,WOMEN,51.46523678,,,,5.604720116,100.0,100.0,100.0,100.0,100,3.8704899389999996,43435.0,72.54,242410.5678,26.38785253,59874.0,918644.5449,4.881513324,5.5700970320000005,5.475560046,5.658854884,5.536289103,6.713209557000001,8.302736034,8.42833586,7.386117366000001,6.070473637999999,5.947546662000001,6.220586621,5.187036827,4.3576108289999995,4.671345517,4.7180360960000005,4.874650603,58.85665894,26790,0.5439760779999999,0.8370000000000001,,,78.1,,
50,51,AUT,2001,MEN,48.56022441,,,,5.588779926,100.0,100.0,100.0,100.0,100,4.035368616,42232.0,69.16,249324.5032,25.48367936,61067.0,978369.3306,5.213961948,6.1743951610000005,6.150439642,6.358486459,6.111073247999999,6.948066876,8.767745394,9.358266739,8.327391076,6.645189772,6.1710129060000005,6.326927223999999,5.244834559,4.022721632,3.50231214,2.594011425,2.083163797,53.58699036,25300,0.559170788,0.847,,,,,
51,52,AUT,2001,WOMEN,51.43977559,,,,5.588779926,100.0,100.0,100.0,100.0,100,4.035368616,42232.0,69.16,249324.5032,25.48367936,61067.0,978369.3306,4.666871686,5.533569225,5.5195731960000005,5.736883764,5.574861114,6.453994234,8.072420211,8.491844972,7.626419799,6.231930297000001,5.8646725570000005,6.209075717,5.366937248999999,4.365560932,4.468430551,4.727489138999999,5.089465359,60.16265869,25300,0.548647995,0.847,,,,,
52,53,AUT,2002,MEN,48.57639829,,,,5.540100098,100.0,100.0,100.0,100.0,100,4.005342175,41895.0,69.01,242477.5525,24.68486486,60706.0,982292.4041,5.106367363,6.061142886,6.203598725,6.359011996,6.220073898,6.690312294,8.393480792,9.331249684,8.554891937,6.87748646,6.082882017,6.239307587000001,5.443867996,4.109277724,3.447537582,2.67123045,2.208280609,43.18597031,24970,0.5590295820000001,0.8370000000000001,,,,,
53,54,AUT,2002,WOMEN,51.42360171,,,,5.540100098,100.0,100.0,100.0,100.0,100,4.005342175,41895.0,69.01,242477.5525,24.68486486,60706.0,982292.4041,4.573819335,5.4346363129999995,5.57028049,5.750103454,5.6900987160000005,6.232914488,7.780104389,8.509675943,7.835949436,6.4524696729999995,5.803629592999999,6.117495015,5.5637301720000005,4.43726672,4.283334246,4.605614674,5.3588773419999995,50.01845932,24970,0.5531464779999999,0.8370000000000001,,,,,
54,55,AUT,2003,MEN,48.58686951,,,,5.381849766,100.0,100.0,100.0,100.0,100,4.206381086,35313.0,60.78,234549.3446,22.57879837,58097.0,1038803.4859999999,5.098665993,5.885874304,6.257564712000001,6.3144070370000005,6.3725080510000005,6.498829924,7.987529932,9.241686117999999,8.743371752,7.153347404,6.030875099999999,6.102846849,5.6341619860000005,4.228434656,3.3909291930000003,2.728381288,2.330585703,42.85646057,27990,0.555530301,0.841,,,,,
55,56,AUT,2003,WOMEN,51.41313049,,,,5.381849766,100.0,100.0,100.0,100.0,100,4.206381086,35313.0,60.78,234549.3446,22.57879837,58097.0,1038803.4859999999,4.5713260710000005,5.28102662,5.620032816,5.715858567000001,5.845347039,6.066426657999999,7.457708085,8.477367352,8.009134373,6.71046706,5.780281639,5.976572174,5.749854346,4.558312991,4.128905143,4.41312318,5.6382558860000005,50.124298100000004,27990,0.547842633,0.841,,,,,
56,57,AUT,2004,MEN,48.59670602,28.642731,2.061207,33765.56574,5.310060023999999,100.0,100.0,100.0,100.0,100,4.156259043,39772.0,64.2,244256.6221,23.219369399999998,61948.0,1051952.006,5.112570462,5.685859529,6.281737568,6.269817002000001,6.512435579,6.387344767,7.605270994,9.08855503,8.887658433,7.437506558,6.043626767,5.964014416,5.775088471,4.373420243,3.3669838889999997,2.768376141,2.439734151,43.29761124,33720,0.546898855,0.848,,,,,
57,58,AUT,2004,WOMEN,51.40329398,20.959906,2.061207,33765.56574,5.310060023999999,100.0,100.0,100.0,100.0,100,4.156259043,39772.0,64.2,244256.6221,23.219369399999998,61948.0,1051952.006,4.588524167,5.10600749,5.6418869570000005,5.675198895,5.986252373999999,5.971644367000001,7.151744047,8.38847639,8.14660378,6.974246107000001,5.813489607,5.83704709,5.886411262999999,4.708915927,4.027027417,4.224555136,5.871968987000001,51.24232864,33720,0.546129175,0.848,,,,,
58,59,AUT,2005,MEN,48.60947682,27.894495000000003,2.299138,35024.55748,5.271669865,100.0,100.0,100.0,100.0,100,4.1767055310000005,40610.0,63.39,258445.306,24.06483909,64065.0,1073954.0159999998,5.089830434,5.515671629,6.246019812,6.253721593,6.602445277999999,6.357084978,7.283641641,8.873972192,8.983541867000001,7.705694257999999,6.134505998,5.853926874,5.842935012000001,4.538193481,3.394316983,2.79106065,2.53343732,43.54257965,38690,0.549877272,0.8540000000000001,,,79.5,,
59,60,AUT,2005,WOMEN,51.39052318,21.409132,2.299138,35024.55748,5.271669865,100.0,100.0,100.0,100.0,100,4.1767055310000005,40610.0,63.39,258445.306,24.06483909,64065.0,1073954.0159999998,4.571862909,4.958391851,5.609349497,5.655676388,6.075494677999999,5.95256928,6.892710458,8.241872106,8.248874186,7.220888736,5.9114055389999995,5.732557807999999,5.949858037,4.874720536,3.9919162519999998,4.074644527,6.037207212,52.16941833,38690,0.552374906,0.8540000000000001,,,79.5,,
60,61,AUT,2006,MEN,48.62629265,28.601042,1.441547,37631.12782,5.26237011,100.0,100.0,100.0,100.0,100,4.054619163,40988.0,66.0,281671.9055,26.34641378,62099.0,1069109.0929999999,5.092391597,5.372268347,6.154086362,6.264746278,6.6223431260000005,6.365998362999999,6.994461295,8.598583265,9.041421511,7.969003309,6.301260575,5.760794367999999,5.828113725,4.707564168999999,3.44495389,2.7734979180000003,2.7085119019999997,44.86262894,41420,0.563424393,0.86,,,79.7,,
61,62,AUT,2006,WOMEN,51.37370735,22.137461,1.441547,37631.12782,5.26237011,100.0,100.0,100.0,100.0,100,4.054619163,40988.0,66.0,281671.9055,26.34641378,62099.0,1069109.0929999999,4.57690297,4.836737211,5.536168038,5.677186676,6.101534828999999,5.9600697810000005,6.641832162,8.033715719,8.322096718,7.455168079,6.07294108,5.65484267,5.936668488,5.047560309,4.002748947,3.904961615,6.2388647079999995,54.12340927,41420,0.56668146,0.86,,,79.7,,
62,63,AUT,2007,MEN,48.64674123,28.065239000000002,2.168556,39387.13901,5.183000088,100.0,100.0,100.0,100.0,100,3.86861903,43337.0,69.22,304256.6101,28.81565861,62612.0,1055872.483,5.054120107,5.262409439,6.011306287000001,6.304919556000001,6.5877745889999995,6.459986536000001,6.758471925,8.259332336,9.052523437,8.216719831,6.544469599,5.694296948,5.7488795360000005,4.902787595,3.5346120880000003,2.737612325,2.869777866,46.66220856,44460,0.575789943,0.8640000000000001,,,80.0,,
63,64,AUT,2007,WOMEN,51.35325877,22.145061,2.168556,39387.13901,5.183000088,100.0,100.0,100.0,100.0,100,3.86861903,43337.0,69.22,304256.6101,28.81565861,62612.0,1055872.483,4.547703645,4.743351918,5.415153405,5.721616709,6.077513357999999,6.050781867,6.427787256,7.767126311,8.362481826,7.668353335,6.299869693,5.608248012000001,5.852954779,5.245932058,4.078297731,3.752599936,6.380228162000001,55.95063019,44460,0.5784548420000001,0.8640000000000001,,,80.0,,
64,65,AUT,2008,MEN,48.67167902,28.911415,3.215951,41316.022639999996,5.2957201,100.0,100.0,100.0,100.0,100,3.833557613,44698.0,69.26,314907.8089,29.49512238,64540.0,1067660.628,4.985009122,5.189273391,5.83402407,6.347321206,6.5195290439999996,6.601875387000001,6.584947818,7.887261893,9.008325309,8.436656393,6.837530812000001,5.671696807999999,5.630991793,5.0936215339999995,3.656995694,2.705528293,3.009411433,51.60634995,49120,0.582491182,0.87,,,80.2,,
65,66,AUT,2008,WOMEN,51.32832098,23.499392999999998,3.215951,41316.022639999996,5.2957201,100.0,100.0,100.0,100.0,100,3.833557613,44698.0,69.26,314907.8089,29.49512238,64540.0,1067660.628,4.4921823430000005,4.6816687230000005,5.262160598,5.763446699,6.021858457,6.190199933,6.2631440110000005,7.467842806,8.359597017999999,7.85363801,6.5688455889999995,5.604778141000001,5.726600827,5.440315178,4.202695753,3.62865249,6.472373423,60.84518051,49120,0.587949659,0.87,,,80.2,,
66,67,AUT,2009,MEN,48.70130755,29.133034000000002,0.5063094,40928.1816,5.77120018,100.0,100.0,100.0,100.0,100,3.763536484,47177.0,71.14,316381.2619,30.77362771,66315.0,1028092.186,4.922091418,5.139689857,5.654174014,6.3499002529999995,6.457178492000001,6.731175895,6.480189465,7.529077726000001,8.894894311,8.613782641,7.140614221,5.71273179,5.513875764,5.235830588,3.803655065,2.704844276,3.116294223,55.87200928,49010,0.581166169,0.872,,,80.4,,
67,68,AUT,2009,WOMEN,51.29869245,24.682976,0.5063094,40928.1816,5.77120018,100.0,100.0,100.0,100.0,100,3.763536484,47177.0,71.14,316381.2619,30.77362771,66315.0,1028092.186,4.441209227,4.640919595,5.105877936000001,5.765399591,5.970280302999999,6.320349869,6.161187111,7.174062200000001,8.295980314,8.005229966,6.842740953,5.656263406,5.602394009,5.585928093,4.355269722,3.555124021,6.521783685,65.7215271,49010,0.59467814,0.872,,,80.4,,
68,69,AUT,2010,MEN,48.73565761,29.628262,1.813532,42058.75458,5.71780014,100.0,100.0,100.0,100.0,100,3.9477968,44980.0,66.21,335629.4258,30.94887862,67933.0,1084463.9309999999,4.8925961330000005,5.090295761,5.499724055,6.289717423,6.424054601,6.8075962720000005,6.445134754,7.218732448,8.707079076,8.737796568,7.4265329829999995,5.826149247000001,5.424869994,5.305123013999999,3.967411645,2.749203273,3.1879827510000003,63.42990112,49630,0.581210892,0.88,,,80.6,,
69,70,AUT,2010,WOMEN,51.26434239,25.881966000000002,1.813532,42058.75458,5.71780014,100.0,100.0,100.0,100.0,100,3.9477968,44980.0,66.21,335629.4258,30.94887862,67933.0,1084463.9309999999,4.416391054,4.601137985,4.970933381,5.7085990010000005,5.942820535,6.401336209,6.128402481,6.913779894,8.163703641,8.119169541,7.09572025,5.767235567,5.511303659,5.655853926,4.522229127,3.546422045,6.534961704,74.21417999,49630,0.595837597,0.88,,,80.6,,
70,71,AUT,2011,MEN,48.77534011,29.97986,3.2865830000000003,44469.20964,5.612699986,100.0,100.0,100.0,100.0,100,3.7299681160000002,40871.0,65.63,326808.0333,31.27288857,62274.0,1045020.298,4.865879445,5.025973475,5.376236724,6.23700266,6.481263594,6.85193241,6.4770710010000005,6.947586533,8.435108722999999,8.781639837,7.664665288999999,5.984623121,5.345822251,5.2881195739999995,4.126965278,2.809909544,3.300200542,65.16161346,50570,0.590492948,0.884,,,80.8,,
71,72,AUT,2011,WOMEN,51.22465989,25.959198,3.2865830000000003,44469.20964,5.612699986,100.0,100.0,100.0,100.0,100,3.7299681160000002,40871.0,65.63,326808.0333,31.27288857,62274.0,1045020.298,4.394358046,4.555035221,4.865128553,5.660807092000001,5.987238129,6.438348008999999,6.146346146,6.670260346,7.9611467220000005,8.182144181,7.308792316,5.9232949370000005,5.447124679,5.649592227,4.696351754,3.5638118910000003,6.550219751,77.05847168,50570,0.603719221,0.884,,,80.8,,
72,73,AUT,2012,MEN,48.81972613,30.735928,2.485675,46477.655080000004,5.508979797,100.0,100.0,100.0,100.0,100,3.685536048,51219.0,74.53,351768.3487,33.70120289,68726.0,1043785.7359999999,4.863682974,4.9682702910000005,5.267627135,6.107403887,6.566443367000001,6.851924176,6.592103213,6.727568917999999,8.097232296,8.780116049,7.882165757999999,6.205714522,5.2890784769999994,5.211040804,4.30580379,2.9008370830000003,3.382987258,65.91094971,50060,0.594429145,0.887,,,81.0,159.89,0.7715414160446408
73,74,AUT,2012,WOMEN,51.18027387,26.770844,2.485675,46477.655080000004,5.508979797,100.0,100.0,100.0,100.0,100,3.685536048,51219.0,74.53,351768.3487,33.70120289,68726.0,1043785.7359999999,4.392668655,4.512045372,4.776146862,5.544456702000001,6.0553404220000004,6.435010686,6.248054451000001,6.457261919,7.694659865,8.214398199,7.495683376000001,6.134458466,5.408035998,5.573406244,4.89591355,3.642320377,6.520138857,79.00322723,50060,0.606916759,0.887,,,81.0,159.89,0.7715414160446408
74,75,AUT,2013,MEN,48.86635679,31.345707,2.0001580000000003,47936.67796,5.562739849,100.0,100.0,100.0,100.0,100,3.7261385430000002,50335.0,78.02,374068.7007,34.68700175,64515.0,1078411.744,4.8839216610000005,4.91872894,5.17628849,5.918740392,6.64788012,6.83193643,6.754401367000001,6.568126362,7.726070771,8.726082222,8.069467599,6.465183656000001,5.268996567,5.100399556,4.475824806,3.017068211,3.45088285,73.04258728,50750,0.595732898,0.892,7.3,0.84375,81.1,167.39,0.7987172983549533
75,76,AUT,2013,WOMEN,51.13364321,28.151951,2.0001580000000003,47936.67796,5.562739849,100.0,100.0,100.0,100.0,100,3.7261385430000002,50335.0,78.02,374068.7007,34.68700175,64515.0,1078411.744,4.4093034069999995,4.471681788,4.707082659,5.374367182,6.118598721000001,6.412638918,6.400053806,6.288885317,7.389489836,8.205401795,7.652067252999999,6.378326249,5.403458854,5.455714427,5.089195841,3.7671207110000005,6.4766132370000005,88.104599,50750,0.610352319,0.892,7.5,0.90625,81.1,167.39,0.7987172983549533
76,77,AUT,2014,MEN,48.91217285,31.201277,1.6058059999999998,48801.307069999995,5.499549866000001,100.0,100.0,100.0,100.0,100,3.5934587739999997,49971.0,81.13,370151.8508,35.78392667,61595.0,1034408.141,4.911460572,4.88105345,5.094234843,5.7120867120000005,6.68054406,6.830614098,6.910255181,6.478682452999999,7.373063885,8.608507126000001,8.217737724,6.730085881,5.304479722,4.994701251,4.599929666,3.154217863,3.518345512,72.79084015,50400,0.601625025,0.892,,,,171.82,0.8147691861729109
77,78,AUT,2014,WOMEN,51.08782715,28.621651,1.6058059999999998,48801.307069999995,5.499549866000001,100.0,100.0,100.0,100.0,100,3.5934587739999997,49971.0,81.13,370151.8508,35.78392667,61595.0,1034408.141,4.433441469,4.43747727,4.648381916,5.187614896,6.13743401,6.4059281839999995,6.54888172,6.183641672,7.087502528,8.138443414,7.778327472999999,6.62256911,5.446087585,5.341428819,5.233799884,3.922504446,6.446535604,87.60204315,50400,0.616808557,0.892,,,,171.82,0.8147691861729109
78,79,AUT,2015,MEN,48.95514436,31.968834,0.8965653,49959.25877,,100.0,,,,,,,,,,,,4.932976388999999,4.859164742,5.0147435,5.5210452629999995,6.6362931110000005,6.864271303,7.027428935,6.4630616960000005,7.073937804,8.423142211,8.321039238,6.979296021000001,5.404420037,4.918077546,4.6601839830000005,3.307590266,3.593327954,74.25894928,47610,0.604134278,0.893,,,,182.62,0.8539024566997608
79,80,AUT,2015,WOMEN,51.04485564,29.142384999999997,0.8965653,49959.25877,,100.0,,,,,,,,,,,,4.456602929,4.414910031000001,4.589650003,5.016782125,6.087253508,6.429600288,6.6608638220000005,6.152806393,6.819486453,8.00444965,7.874653133,6.845694063,5.542040415,5.259016287,5.306691112,4.097326169,6.44217362,89.22865295,47610,0.617276379,0.893,,,,182.62,0.8539024566997608
80,81,AUT,2016,MEN,48.99462061,32.170181,0.8915924000000001,50503.32841,,,,,,,,,,,,,,4.964534189,4.850887096,4.957552776,5.369479559,6.483506881,6.850523032000001,7.066431422999999,6.511807373,6.834756284,8.188494397000001,8.402622294,7.232228263,5.570558305,4.867122395,4.656063509,3.445069518,3.7483627060000004,,45870,0.605279455,,,,,192.4,0.8893398072324081
81,82,AUT,2016,WOMEN,51.00537939,30.600239000000002,0.8915924000000001,50503.32841,,,,,,,,,,,,,,4.494496312,4.406190667,4.545535355,4.894729723999999,5.9440006279999995,6.404882285,6.700157099999999,6.199128331,6.600959525,7.82531145,7.966861529,7.070010129,5.700777535,5.201144013,5.294265511,4.240898881000001,6.510651025,,45870,0.619724327,,,,,192.4,0.8893398072324081
82,83,BEL,1999,MEN,48.95731037,,,,,99.5,,100.0,100.0,100,6.583584835,850.0,1.02,20062.39306,1.3951806230000001,83366.0,1437978.189,5.915965878,6.2859975729999995,6.226443542999999,6.20552992,6.383435136,7.0885429,7.834840542,8.288845411,7.759192981,7.156661556,6.613624408,5.075537017,5.11043289,4.799835719,4.051884905,2.984931635,2.218297986,52.94606018,26180,0.481763703,0.8690000000000001,,,,,
83,84,BEL,1999,WOMEN,51.04268963,,,,,99.5,,100.0,100.0,100,6.583584835,850.0,1.02,20062.39306,1.3951806230000001,83366.0,1437978.189,5.446909071,5.752630141,5.670521214,5.658753159,5.859134857000001,6.578227953,7.265933201,7.672886287000001,7.27009787,6.816894036,6.401955484,5.027844058,5.299158852,5.313888024,4.966845033999999,4.14948104,4.848839719,60.5470314,26180,0.471248196,0.8690000000000001,,,,,
84,85,BEL,2000,MEN,48.96710246,26.565285,2.544518,27984.686169999997,,99.5,100.0,100.0,100.0,100,6.432430662000001,1044.0,1.26,21034.10082,1.4422208440000002,82773.0,1458452.144,5.837745937,6.277324711,6.235714484,6.202426302999999,6.300225231000001,6.942254142,7.67038345,8.271139782999999,7.86886125,7.177734259,6.8214156610000005,5.164494461,5.036962593,4.794709642,4.043083963,3.1301814169999997,2.2253427130000003,54.24829102,26040,0.489945975,0.873,,,77.8,,
85,86,BEL,2000,WOMEN,51.03289754,27.610184000000004,2.544518,27984.686169999997,,99.5,100.0,100.0,100.0,100,6.432430662000001,1044.0,1.26,21034.10082,1.4422208440000002,82773.0,1458452.144,5.376402693999999,5.753001681000001,5.68317431,5.65893293,5.776290177000001,6.439192823,7.1248312920000005,7.655340174,7.361623075,6.827016789,6.603736907999999,5.103782456,5.205150302,5.286202653,4.93561741,4.368250958,4.84145337,60.93785858,26040,0.47613509600000004,0.873,,,77.8,,
86,87,BEL,2001,MEN,48.98190973,27.138931,2.469258,28981.381460000004,5.838630199,99.5,100.0,100.0,100.0,100,6.362949995,1075.0,1.37,23794.97325,1.5909539990000001,78618.0,1495641.814,5.714700059,6.240097846,6.247754457,6.243342508,6.299451415,6.808071927,7.51236137,8.195797926000001,7.953101183999999,7.223467768,6.924741257999999,5.340614302,4.933152054,4.747137971,4.030819538,3.1869502869999997,2.398438131,54.20780945,24530,0.49096071399999996,0.875,,,,,
87,88,BEL,2001,WOMEN,51.01809027,28.119604,2.469258,28981.381460000004,5.838630199,99.5,100.0,100.0,100.0,100,6.362949995,1075.0,1.37,23794.97325,1.5909539990000001,78618.0,1495641.814,5.267381761,5.729869676,5.708861313,5.710001007000001,5.774906593,6.308587406,6.988528978,7.595017257,7.43175606,6.863276582999999,6.710291628999999,5.27458083,5.088563738,5.220920227,4.893315124,4.43451222,4.9996295989999995,62.39395142,24530,0.47662726899999996,0.875,,,,,
88,89,BEL,2002,MEN,49.00078428,27.368948,1.645214,30482.15989,5.948760032999999,99.5,100.0,100.0,100.0,100,6.008336417000001,1138.0,1.41,23888.5983,1.6869344259999999,80939.0,1416095.251,5.670904877999999,6.1668417710000005,6.259027595,6.256369525,6.325046191,6.692470297000001,7.357893643,8.070059651000001,8.02963729,7.303432731,6.93018056,5.6232565029999995,4.813431014,4.695589887,4.039046465,3.1801549639999998,2.5866570369999997,54.70738983,24130,0.496431571,0.878,,,,,
89,90,BEL,2002,WOMEN,50.99921572,28.908737,1.645214,30482.15989,5.948760032999999,99.5,100.0,100.0,100.0,100,6.008336417000001,1138.0,1.41,23888.5983,1.6869344259999999,80939.0,1416095.251,5.225494404,5.6735831029999995,5.732247422,5.7352932,5.805648763,6.192538148,6.85193947,7.49331206,7.4947309,6.930089196,6.716960458,5.555100476000001,4.954041869,5.1505228810000006,4.877500162,4.412782654,5.198214834,63.64797974,24130,0.484606008,0.878,,,,,
90,91,BEL,2003,MEN,49.02183303,28.251083,1.588964,31054.694839999996,5.8772301670000004,99.5,100.0,100.0,100.0,100,6.2085279920000005,1192.0,1.43,27761.43724,1.89223592,83561.0,1467123.467,5.6865858110000005,6.060675476,6.272986583,6.242717957999999,6.361834592,6.608114692999999,7.207202445,7.911349344,8.086735078,7.406435000000001,6.87980791,5.952131324,4.714837637,4.64039953,4.056681035,3.147095142,2.76441044,55.10507965,27120,0.490042885,0.88,,,,,
91,92,BEL,2003,WOMEN,50.97816697,29.820688,1.588964,31054.694839999996,5.8772301670000004,99.5,100.0,100.0,100.0,100,6.2085279920000005,1192.0,1.43,27761.43724,1.89223592,83561.0,1467123.467,5.235143831,5.587346534,5.755681615,5.734237296,5.853470722999999,6.105060218999999,6.7146888879999995,7.363083012000001,7.541321264,7.0170556710000005,6.663290299999999,5.8853077229999995,4.839054643,5.0737372039999995,4.873979324,4.3477556889999995,5.409786065,64.75656128,27120,0.481623842,0.88,,,,,
92,93,BEL,2004,MEN,49.04203369,29.457915999999997,2.097283,32249.938089999996,5.801340102999999,99.5,100.0,100.0,100.0,100,6.019947749,1497.0,1.77,29827.21579,2.023157963,84353.0,1474290.013,5.7273404889999995,5.943035565,6.276014595,6.216380335,6.392111701,6.561091651,7.064120741,7.745138154,8.10829426,7.512438072,6.8415185979999995,6.236984798,4.693011974,4.580436499,4.06894382,3.127831533,2.905307216,55.83071136,32970,0.502532484,0.861,,,,,
93,94,BEL,2004,WOMEN,50.95796631,31.359032,2.097283,32249.938089999996,5.801340102999999,99.5,100.0,100.0,100.0,100,6.019947749,1497.0,1.77,29827.21579,2.023157963,84353.0,1474290.013,5.268352603,5.489850584,5.766755829,5.719419038,5.898224028,6.055158222,6.5803569170000005,7.223392014,7.558513272999999,7.105106212999999,6.615765885,6.172432872999999,4.800527296,4.988544984,4.863555633,4.295982271000001,5.598062337000001,66.81352997,32970,0.496175645,0.861,,,,,
